onset	duration	trial_type	value	sample
1156.2	3.0	2Back_block3	4	11562
1157.6	3.0	2Back_block3	4	11576
1159.0	3.0	2Back_block3	4	11590
1160.3	3.0	2Back_block3	4	11603
1161.7	3.0	2Back_block3	4	11617
1163.1	3.0	2Back_block3	4	11631
1164.5	3.0	2Back_block3	4	11645
1165.8	3.0	2Back_block3	4	11658
1167.2	3.0	2Back_block3	4	11672
1168.6	3.0	2Back_block3	4	11686
1170.0	3.0	2Back_block3	4	11700
1171.3	3.0	2Back_block3	4	11713
1172.7	3.0	2Back_block3	4	11727
1174.1	3.0	2Back_block3	4	11741
1175.4	3.0	2Back_block3	4	11754
1176.8	3.0	2Back_block3	4	11768
1178.2	3.0	2Back_block3	4	11782
1179.5	3.0	2Back_block3	4	11795
1180.9	3.0	2Back_block3	4	11809
1182.3	3.0	2Back_block3	4	11823
1183.6	3.0	2Back_block3	4	11836
1185.0	3.0	2Back_block3	4	11850
1186.4	3.0	2Back_block3	4	11864
1187.8	3.0	2Back_block3	4	11878
1189.1	3.0	2Back_block3	4	11891
1190.5	3.0	2Back_block3	4	11905
1191.9	3.0	2Back_block3	4	11919
1193.3	3.0	2Back_block3	4	11933
1194.6	3.0	2Back_block3	4	11946
1196.0	3.0	2Back_block3	4	11960
1197.4	3.0	2Back_block3	4	11974
1198.8	3.0	2Back_block3	4	11988
1200.1	3.0	2Back_block3	4	12001
1201.5	3.0	2Back_block3	4	12015
1202.9	3.0	2Back_block3	4	12029
1204.2	3.0	2Back_block3	4	12042
1205.6	3.0	2Back_block3	4	12056
1207.0	3.0	2Back_block3	4	12070
1208.3	3.0	2Back_block3	4	12083
1209.7	3.0	2Back_block3	4	12097
1211.1	3.0	2Back_block3	4	12111
1212.4	3.0	2Back_block3	4	12124
1213.8	3.0	2Back_block3	4	12138
1215.2	3.0	2Back_block3	4	12152
1216.6	3.0	2Back_block3	4	12166
1217.9	3.0	2Back_block3	4	12179
1219.3	3.0	2Back_block3	4	12193
1220.7	3.0	2Back_block3	4	12207
1222.1	3.0	2Back_block3	4	12221
1223.4	3.0	2Back_block3	4	12234
1224.8	3.0	2Back_block3	4	12248
1226.2	3.0	2Back_block3	4	12262
1227.6	3.0	2Back_block3	4	12276
1228.9	3.0	2Back_block3	4	12289
1230.3	3.0	2Back_block3	4	12303
1231.7	3.0	2Back_block3	4	12317
1233.1	3.0	2Back_block3	4	12331
1234.4	3.0	2Back_block3	4	12344
1235.8	3.0	2Back_block3	4	12358
1237.2	3.0	2Back_block3	4	12372
1238.5	3.0	2Back_block3	4	12385
1239.9	3.0	2Back_block3	4	12399
1241.3	3.0	2Back_block3	4	12413
1242.6	3.0	2Back_block3	4	12426
1244.0	3.0	2Back_block3	4	12440
1245.4	3.0	2Back_block3	4	12454
1246.8	3.0	2Back_block3	4	12468
1248.1	3.0	2Back_block3	4	12481
1249.5	3.0	2Back_block3	4	12495
1250.9	3.0	2Back_block3	4	12509
1252.2	3.0	2Back_block3	4	12522
1253.6	3.0	2Back_block3	4	12536
1255.0	3.0	2Back_block3	4	12550
1256.4	3.0	2Back_block3	4	12564
1257.7	3.0	2Back_block3	4	12577
1259.1	3.0	2Back_block3	4	12591
1260.5	3.0	2Back_block3	4	12605
1261.9	3.0	2Back_block3	4	12619
1263.3	3.0	2Back_block3	4	12633
1264.6	3.0	2Back_block3	4	12646
1266.0	3.0	2Back_block3	4	12660
1267.4	3.0	2Back_block3	4	12674
1268.8	3.0	2Back_block3	4	12688
1270.1	3.0	2Back_block3	4	12701
1271.5	3.0	2Back_block3	4	12715
1272.9	3.0	2Back_block3	4	12729
1274.2	3.0	2Back_block3	4	12742
1275.6	3.0	2Back_block3	4	12756
1277.0	3.0	2Back_block3	4	12770
1278.0	3.0	2Back_block3	4	12780
1279.4	3.0	2Back_block3	4	12794
1280.7	3.0	2Back_block3	4	12807
1282.1	3.0	2Back_block3	4	12821
1283.5	3.0	2Back_block3	4	12835
1284.9	3.0	2Back_block3	4	12849
1286.2	3.0	2Back_block3	4	12862
1287.6	3.0	2Back_block3	4	12876
1289.0	3.0	2Back_block3	4	12890
1290.4	3.0	2Back_block3	4	12904
1291.7	3.0	2Back_block3	4	12917
1293.1	3.0	2Back_block3	4	12931
1294.5	3.0	2Back_block3	4	12945
1295.9	3.0	2Back_block3	4	12959
1297.2	3.0	2Back_block3	4	12972
1298.6	3.0	2Back_block3	4	12986
1300.0	3.0	2Back_block3	4	13000
1301.3	3.0	2Back_block3	4	13013
1302.7	3.0	2Back_block3	4	13027
1304.1	3.0	2Back_block3	4	13041
1305.4	3.0	2Back_block3	4	13054
1306.8	3.0	2Back_block3	4	13068
1308.2	3.0	2Back_block3	4	13082
1309.5	3.0	2Back_block3	4	13095
1310.9	3.0	2Back_block3	4	13109
1312.3	3.0	2Back_block3	4	13123
1313.7	3.0	2Back_block3	4	13137
1315.0	3.0	2Back_block3	4	13150
1316.4	3.0	2Back_block3	4	13164
1317.8	3.0	2Back_block3	4	13178
1319.2	3.0	2Back_block3	4	13192
1320.5	3.0	2Back_block3	4	13205
1321.9	3.0	2Back_block3	4	13219
1323.3	3.0	2Back_block3	4	13233
1324.7	3.0	2Back_block3	4	13247
1326.0	3.0	2Back_block3	4	13260
1327.4	3.0	2Back_block3	4	13274
1328.8	3.0	2Back_block3	4	13288
1330.1	3.0	2Back_block3	4	13301
1331.5	3.0	2Back_block3	4	13315
1332.9	3.0	2Back_block3	4	13329
1334.2	3.0	2Back_block3	4	13342
1335.6	3.0	2Back_block3	4	13356
1337.0	3.0	2Back_block3	4	13370
1338.3	3.0	2Back_block3	4	13383
1339.7	3.0	2Back_block3	4	13397
1341.1	3.0	2Back_block3	4	13411
1342.5	3.0	2Back_block3	4	13425
1343.8	3.0	2Back_block3	4	13438
1345.2	3.0	2Back_block3	4	13452
1346.6	3.0	2Back_block3	4	13466
1348.0	3.0	2Back_block3	4	13480
1349.4	3.0	2Back_block3	4	13494
1350.7	3.0	2Back_block3	4	13507
1352.1	3.0	2Back_block3	4	13521
1353.5	3.0	2Back_block3	4	13535
1354.8	3.0	2Back_block3	4	13548
1356.2	3.0	2Back_block3	4	13562
1357.6	3.0	2Back_block3	4	13576
1358.9	3.0	2Back_block3	4	13589
1360.3	3.0	2Back_block3	4	13603
1361.7	3.0	2Back_block3	4	13617
1363.1	3.0	2Back_block3	4	13631
1364.4	3.0	2Back_block3	4	13644
1365.8	3.0	2Back_block3	4	13658
1367.2	3.0	2Back_block3	4	13672
1368.5	3.0	2Back_block3	4	13685
1369.9	3.0	2Back_block3	4	13699
1371.3	3.0	2Back_block3	4	13713
1372.6	3.0	2Back_block3	4	13726
1374.0	3.0	2Back_block3	4	13740
1375.4	3.0	2Back_block3	4	13754
1376.8	3.0	2Back_block3	4	13768
1378.2	3.0	2Back_block3	4	13782
1379.5	3.0	2Back_block3	4	13795
1380.9	3.0	2Back_block3	4	13809
1382.3	3.0	2Back_block3	4	13823
1383.7	3.0	2Back_block3	4	13837
1385.0	3.0	2Back_block3	4	13850
1386.4	3.0	2Back_block3	4	13864
1387.8	3.0	2Back_block3	4	13878
1389.2	3.0	2Back_block3	4	13892
1390.5	3.0	2Back_block3	4	13905
1391.9	3.0	2Back_block3	4	13919
1393.3	3.0	2Back_block3	4	13933
1394.6	3.0	2Back_block3	4	13946
1396.0	3.0	2Back_block3	4	13960
1397.4	3.0	2Back_block3	4	13974
1398.7	3.0	2Back_block3	4	13987
1400.1	3.0	2Back_block3	4	14001
1401.5	3.0	2Back_block3	4	14015
1402.8	3.0	2Back_block3	4	14028
1404.2	3.0	2Back_block3	4	14042
1405.6	3.0	2Back_block3	4	14056
1407.0	3.0	2Back_block3	4	14070
1408.3	3.0	2Back_block3	4	14083
1409.7	3.0	2Back_block3	4	14097
1411.1	3.0	2Back_block3	4	14111
1412.5	3.0	2Back_block3	4	14125
1413.8	3.0	2Back_block3	4	14138
1415.2	3.0	2Back_block3	4	14152
1416.6	3.0	2Back_block3	4	14166
1418.0	3.0	2Back_block3	4	14180
1419.3	3.0	2Back_block3	4	14193
1420.7	3.0	2Back_block3	4	14207
1422.1	3.0	2Back_block3	4	14221
1423.4	3.0	2Back_block3	4	14234
1424.8	3.0	2Back_block3	4	14248
1426.2	3.0	2Back_block3	4	14262
1427.5	3.0	2Back_block3	4	14275
1460.3	3.0	2Back_block2	3	14603
1461.6	3.0	2Back_block2	3	14616
1463.0	3.0	2Back_block2	3	14630
1464.4	3.0	2Back_block2	3	14644
1465.8	3.0	2Back_block2	3	14658
1467.2	3.0	2Back_block2	3	14672
1468.5	3.0	2Back_block2	3	14685
1469.9	3.0	2Back_block2	3	14699
1471.3	3.0	2Back_block2	3	14713
1472.6	3.0	2Back_block2	3	14726
1474.0	3.0	2Back_block2	3	14740
1475.4	3.0	2Back_block2	3	14754
1476.7	3.0	2Back_block2	3	14767
1478.1	3.0	2Back_block2	3	14781
1479.5	3.0	2Back_block2	3	14795
1480.8	3.0	2Back_block2	3	14808
1482.2	3.0	2Back_block2	3	14822
1483.6	3.0	2Back_block2	3	14836
1484.9	3.0	2Back_block2	3	14849
1486.3	3.0	2Back_block2	3	14863
1487.7	3.0	2Back_block2	3	14877
1489.1	3.0	2Back_block2	3	14891
1490.5	3.0	2Back_block2	3	14905
1491.8	3.0	2Back_block2	3	14918
1493.2	3.0	2Back_block2	3	14932
1494.6	3.0	2Back_block2	3	14946
1496.0	3.0	2Back_block2	3	14960
1497.3	3.0	2Back_block2	3	14973
1498.7	3.0	2Back_block2	3	14987
1500.1	3.0	2Back_block2	3	15001
1501.5	3.0	2Back_block2	3	15015
1502.8	3.0	2Back_block2	3	15028
1504.2	3.0	2Back_block2	3	15042
1505.6	3.0	2Back_block2	3	15056
1506.9	3.0	2Back_block2	3	15069
1508.3	3.0	2Back_block2	3	15083
1509.7	3.0	2Back_block2	3	15097
1511.0	3.0	2Back_block2	3	15110
1512.4	3.0	2Back_block2	3	15124
1513.8	3.0	2Back_block2	3	15138
1515.1	3.0	2Back_block2	3	15151
1516.5	3.0	2Back_block2	3	15165
1517.9	3.0	2Back_block2	3	15179
1519.3	3.0	2Back_block2	3	15193
1520.6	3.0	2Back_block2	3	15206
1522.0	3.0	2Back_block2	3	15220
1523.4	3.0	2Back_block2	3	15234
1524.8	3.0	2Back_block2	3	15248
1526.1	3.0	2Back_block2	3	15261
1527.5	3.0	2Back_block2	3	15275
1528.9	3.0	2Back_block2	3	15289
1530.3	3.0	2Back_block2	3	15303
1531.6	3.0	2Back_block2	3	15316
1533.0	3.0	2Back_block2	3	15330
1534.4	3.0	2Back_block2	3	15344
1535.7	3.0	2Back_block2	3	15357
1537.1	3.0	2Back_block2	3	15371
1538.5	3.0	2Back_block2	3	15385
1539.8	3.0	2Back_block2	3	15398
1541.2	3.0	2Back_block2	3	15412
1542.6	3.0	2Back_block2	3	15426
1543.9	3.0	2Back_block2	3	15439
1545.3	3.0	2Back_block2	3	15453
1546.7	3.0	2Back_block2	3	15467
1548.1	3.0	2Back_block2	3	15481
1549.4	3.0	2Back_block2	3	15494
1550.8	3.0	2Back_block2	3	15508
1552.2	3.0	2Back_block2	3	15522
1553.6	3.0	2Back_block2	3	15536
1554.9	3.0	2Back_block2	3	15549
1556.3	3.0	2Back_block2	3	15563
1557.7	3.0	2Back_block2	3	15577
1559.1	3.0	2Back_block2	3	15591
1560.4	3.0	2Back_block2	3	15604
1561.8	3.0	2Back_block2	3	15618
1563.2	3.0	2Back_block2	3	15632
1564.6	3.0	2Back_block2	3	15646
1565.9	3.0	2Back_block2	3	15659
1567.3	3.0	2Back_block2	3	15673
1568.7	3.0	2Back_block2	3	15687
1570.0	3.0	2Back_block2	3	15700
1571.4	3.0	2Back_block2	3	15714
1572.8	3.0	2Back_block2	3	15728
1574.1	3.0	2Back_block2	3	15741
1575.5	3.0	2Back_block2	3	15755
1576.9	3.0	2Back_block2	3	15769
1578.2	3.0	2Back_block2	3	15782
1579.7	3.0	2Back_block2	3	15797
1581.0	3.0	2Back_block2	3	15810
1582.4	3.0	2Back_block2	3	15824
1583.7	3.0	2Back_block2	3	15837
1585.1	3.0	2Back_block2	3	15851
1586.5	3.0	2Back_block2	3	15865
1587.9	3.0	2Back_block2	3	15879
1589.2	3.0	2Back_block2	3	15892
1590.6	3.0	2Back_block2	3	15906
1592.0	3.0	2Back_block2	3	15920
1593.4	3.0	2Back_block2	3	15934
1594.7	3.0	2Back_block2	3	15947
1596.1	3.0	2Back_block2	3	15961
1597.5	3.0	2Back_block2	3	15975
1598.8	3.0	2Back_block2	3	15988
1600.2	3.0	2Back_block2	3	16002
1601.6	3.0	2Back_block2	3	16016
1603.0	3.0	2Back_block2	3	16030
1604.3	3.0	2Back_block2	3	16043
1605.7	3.0	2Back_block2	3	16057
1607.0	3.0	2Back_block2	3	16070
1608.4	3.0	2Back_block2	3	16084
1609.8	3.0	2Back_block2	3	16098
1611.2	3.0	2Back_block2	3	16112
1612.5	3.0	2Back_block2	3	16125
1613.9	3.0	2Back_block2	3	16139
1615.3	3.0	2Back_block2	3	16153
1616.7	3.0	2Back_block2	3	16167
1618.0	3.0	2Back_block2	3	16180
1619.4	3.0	2Back_block2	3	16194
1620.8	3.0	2Back_block2	3	16208
1622.2	3.0	2Back_block2	3	16222
1623.5	3.0	2Back_block2	3	16235
1624.9	3.0	2Back_block2	3	16249
1626.3	3.0	2Back_block2	3	16263
1627.6	3.0	2Back_block2	3	16276
1629.0	3.0	2Back_block2	3	16290
1630.4	3.0	2Back_block2	3	16304
1631.8	3.0	2Back_block2	3	16318
1633.1	3.0	2Back_block2	3	16331
1634.5	3.0	2Back_block2	3	16345
1635.9	3.0	2Back_block2	3	16359
1637.2	3.0	2Back_block2	3	16372
1638.6	3.0	2Back_block2	3	16386
1640.0	3.0	2Back_block2	3	16400
1641.3	3.0	2Back_block2	3	16413
1642.7	3.0	2Back_block2	3	16427
1644.1	3.0	2Back_block2	3	16441
1645.5	3.0	2Back_block2	3	16455
1646.9	3.0	2Back_block2	3	16469
1648.2	3.0	2Back_block2	3	16482
1649.6	3.0	2Back_block2	3	16496
1651.0	3.0	2Back_block2	3	16510
1652.4	3.0	2Back_block2	3	16524
1653.7	3.0	2Back_block2	3	16537
1655.1	3.0	2Back_block2	3	16551
1656.5	3.0	2Back_block2	3	16565
1657.9	3.0	2Back_block2	3	16579
1659.2	3.0	2Back_block2	3	16592
1660.6	3.0	2Back_block2	3	16606
1661.9	3.0	2Back_block2	3	16619
1663.3	3.0	2Back_block2	3	16633
1664.7	3.0	2Back_block2	3	16647
1666.0	3.0	2Back_block2	3	16660
1667.4	3.0	2Back_block2	3	16674
1668.8	3.0	2Back_block2	3	16688
1670.2	3.0	2Back_block2	3	16702
1671.5	3.0	2Back_block2	3	16715
1672.9	3.0	2Back_block2	3	16729
1674.3	3.0	2Back_block2	3	16743
1675.7	3.0	2Back_block2	3	16757
1677.0	3.0	2Back_block2	3	16770
1678.4	3.0	2Back_block2	3	16784
1679.8	3.0	2Back_block2	3	16798
1681.2	3.0	2Back_block2	3	16812
1682.5	3.0	2Back_block2	3	16825
1683.9	3.0	2Back_block2	3	16839
1685.3	3.0	2Back_block2	3	16853
1686.6	3.0	2Back_block2	3	16866
1688.0	3.0	2Back_block2	3	16880
1689.4	3.0	2Back_block2	3	16894
1690.7	3.0	2Back_block2	3	16907
1692.1	3.0	2Back_block2	3	16921
1693.5	3.0	2Back_block2	3	16935
1694.8	3.0	2Back_block2	3	16948
1696.2	3.0	2Back_block2	3	16962
1697.6	3.0	2Back_block2	3	16976
1699.0	3.0	2Back_block2	3	16990
1700.4	3.0	2Back_block2	3	17004
1701.7	3.0	2Back_block2	3	17017
1703.1	3.0	2Back_block2	3	17031
1704.5	3.0	2Back_block2	3	17045
1705.8	3.0	2Back_block2	3	17058
1707.2	3.0	2Back_block2	3	17072
1708.6	3.0	2Back_block2	3	17086
1710.0	3.0	2Back_block2	3	17100
1711.3	3.0	2Back_block2	3	17113
1712.7	3.0	2Back_block2	3	17127
1714.1	3.0	2Back_block2	3	17141
1715.4	3.0	2Back_block2	3	17154
1716.8	3.0	2Back_block2	3	17168
1718.2	3.0	2Back_block2	3	17182
1719.5	3.0	2Back_block2	3	17195
1720.9	3.0	2Back_block2	3	17209
1722.3	3.0	2Back_block2	3	17223
1723.6	3.0	2Back_block2	3	17236
1725.0	3.0	2Back_block2	3	17250
1726.4	3.0	2Back_block2	3	17264
1727.8	3.0	2Back_block2	3	17278
1729.1	3.0	2Back_block2	3	17291
1730.5	3.0	2Back_block2	3	17305
1731.9	3.0	2Back_block2	3	17319
1733.3	3.0	2Back_block2	3	17333
1734.6	3.0	2Back_block2	3	17346
1736.0	3.0	2Back_block2	3	17360
1737.4	3.0	2Back_block2	3	17374
1738.8	3.0	2Back_block2	3	17388
1740.1	3.0	2Back_block2	3	17401
1741.5	3.0	2Back_block2	3	17415
1742.9	3.0	2Back_block2	3	17429
1744.3	3.0	2Back_block2	3	17443
1745.6	3.0	2Back_block2	3	17456
1747.0	3.0	2Back_block2	3	17470
1748.4	3.0	2Back_block2	3	17484
1749.7	3.0	2Back_block2	3	17497
1751.1	3.0	2Back_block2	3	17511
1752.5	3.0	2Back_block2	3	17525
1753.9	3.0	2Back_block2	3	17539
1755.2	3.0	2Back_block2	3	17552
1756.6	3.0	2Back_block2	3	17566
1758.0	3.0	2Back_block2	3	17580
1759.3	3.0	2Back_block2	3	17593
1760.7	3.0	2Back_block2	3	17607
1762.1	3.0	2Back_block2	3	17621
1763.4	3.0	2Back_block2	3	17634
1764.8	3.0	2Back_block2	3	17648
1766.2	3.0	2Back_block2	3	17662
1767.6	3.0	2Back_block2	3	17676
1768.9	3.0	2Back_block2	3	17689
1770.3	3.0	2Back_block2	3	17703
1771.7	3.0	2Back_block2	3	17717
1773.1	3.0	2Back_block2	3	17731
1774.4	3.0	2Back_block2	3	17744
1775.8	3.0	2Back_block2	3	17758
1777.2	3.0	2Back_block2	3	17772
1778.6	3.0	2Back_block2	3	17786
1779.9	3.0	2Back_block2	3	17799
1781.3	3.0	2Back_block2	3	17813
1782.7	3.0	2Back_block2	3	17827
1784.0	3.0	2Back_block2	3	17840
1785.4	3.0	2Back_block2	3	17854
1786.8	3.0	2Back_block2	3	17868
1788.1	3.0	2Back_block2	3	17881
1789.5	3.0	2Back_block2	3	17895
1790.9	3.0	2Back_block2	3	17909
1792.3	3.0	2Back_block2	3	17923
1793.6	3.0	2Back_block2	3	17936
1795.0	3.0	2Back_block2	3	17950
1796.4	3.0	2Back_block2	3	17964
1797.7	3.0	2Back_block2	3	17977
1799.1	3.0	2Back_block2	3	17991
1800.5	3.0	2Back_block2	3	18005
1801.9	3.0	2Back_block2	3	18019
1803.3	3.0	2Back_block2	3	18033
1804.6	3.0	2Back_block2	3	18046
1806.0	3.0	2Back_block2	3	18060
1807.4	3.0	2Back_block2	3	18074
1808.7	3.0	2Back_block2	3	18087
1810.1	3.0	2Back_block2	3	18101
1811.5	3.0	2Back_block2	3	18115
1812.9	3.0	2Back_block2	3	18129
1814.2	3.0	2Back_block2	3	18142
1815.6	3.0	2Back_block2	3	18156
1817.0	3.0	2Back_block2	3	18170
1818.3	3.0	2Back_block2	3	18183
1819.7	3.0	2Back_block2	3	18197
1821.1	3.0	2Back_block2	3	18211
1822.4	3.0	2Back_block2	3	18224
1823.8	3.0	2Back_block2	3	18238
1825.2	3.0	2Back_block2	3	18252
1826.6	3.0	2Back_block2	3	18266
1827.9	3.0	2Back_block2	3	18279
1829.3	3.0	2Back_block2	3	18293
1830.7	3.0	2Back_block2	3	18307
1832.1	3.0	2Back_block2	3	18321
1833.4	3.0	2Back_block2	3	18334
1834.8	3.0	2Back_block2	3	18348
1836.2	3.0	2Back_block2	3	18362
1837.6	3.0	2Back_block2	3	18376
1838.9	3.0	2Back_block2	3	18389
1840.3	3.0	2Back_block2	3	18403
1841.7	3.0	2Back_block2	3	18417
1843.1	3.0	2Back_block2	3	18431
1844.4	3.0	2Back_block2	3	18444
1845.8	3.0	2Back_block2	3	18458
1847.1	3.0	2Back_block2	3	18471
1848.5	3.0	2Back_block2	3	18485
1849.9	3.0	2Back_block2	3	18499
1851.3	3.0	2Back_block2	3	18513
1852.6	3.0	2Back_block2	3	18526
1854.0	3.0	2Back_block2	3	18540
1855.4	3.0	2Back_block2	3	18554
1856.7	3.0	2Back_block2	3	18567
1858.1	3.0	2Back_block2	3	18581
1859.5	3.0	2Back_block2	3	18595
1860.9	3.0	2Back_block2	3	18609
1862.2	3.0	2Back_block2	3	18622
1863.6	3.0	2Back_block2	3	18636
1865.0	3.0	2Back_block2	3	18650
1866.4	3.0	2Back_block2	3	18664
1867.7	3.0	2Back_block2	3	18677
1869.1	3.0	2Back_block2	3	18691
1870.5	3.0	2Back_block2	3	18705
1871.9	3.0	2Back_block2	3	18719
1873.2	3.0	2Back_block2	3	18732
1874.6	3.0	2Back_block2	3	18746
1876.0	3.0	2Back_block2	3	18760
1877.3	3.0	2Back_block2	3	18773
1878.7	3.0	2Back_block2	3	18787
1880.1	3.0	2Back_block2	3	18801
1881.5	3.0	2Back_block2	3	18815
1882.8	3.0	2Back_block2	3	18828
1884.2	3.0	2Back_block2	3	18842
1885.6	3.0	2Back_block2	3	18856
1886.9	3.0	2Back_block2	3	18869
1888.3	3.0	2Back_block2	3	18883
1889.7	3.0	2Back_block2	3	18897
1891.0	3.0	2Back_block2	3	18910
1892.4	3.0	2Back_block2	3	18924
1893.8	3.0	2Back_block2	3	18938
1895.2	3.0	2Back_block2	3	18952
1896.5	3.0	2Back_block2	3	18965
1897.9	3.0	2Back_block2	3	18979
1899.3	3.0	2Back_block2	3	18993
1900.7	3.0	2Back_block2	3	19007
1902.0	3.0	2Back_block2	3	19020
1903.4	3.0	2Back_block2	3	19034
1904.8	3.0	2Back_block2	3	19048
1906.1	3.0	2Back_block2	3	19061
1907.5	3.0	2Back_block2	3	19075
1908.9	3.0	2Back_block2	3	19089
1910.3	3.0	2Back_block2	3	19103
1911.6	3.0	2Back_block2	3	19116
1913.0	3.0	2Back_block2	3	19130
1914.4	3.0	2Back_block2	3	19144
1915.7	3.0	2Back_block2	3	19157
1917.1	3.0	2Back_block2	3	19171
1918.5	3.0	2Back_block2	3	19185
1919.8	3.0	2Back_block2	3	19198
1921.2	3.0	2Back_block2	3	19212
1922.6	3.0	2Back_block2	3	19226
1924.0	3.0	2Back_block2	3	19240
1925.3	3.0	2Back_block2	3	19253
1926.7	3.0	2Back_block2	3	19267
1928.1	3.0	2Back_block2	3	19281
1929.2	3.0	2Back_block2	3	19292
1930.5	3.0	2Back_block2	3	19305
1931.9	3.0	2Back_block2	3	19319
1933.3	3.0	2Back_block2	3	19333
1934.6	3.0	2Back_block2	3	19346
1936.0	3.0	2Back_block2	3	19360
1937.4	3.0	2Back_block2	3	19374
1938.7	3.0	2Back_block2	3	19387
1940.1	3.0	2Back_block2	3	19401
1941.5	3.0	2Back_block2	3	19415
1942.9	3.0	2Back_block2	3	19429
1944.2	3.0	2Back_block2	3	19442
1945.6	3.0	2Back_block2	3	19456
1947.0	3.0	2Back_block2	3	19470
1948.3	3.0	2Back_block2	3	19483
1949.7	3.0	2Back_block2	3	19497
1951.1	3.0	2Back_block2	3	19511
1952.5	3.0	2Back_block2	3	19525
1953.8	3.0	2Back_block2	3	19538
1955.2	3.0	2Back_block2	3	19552
1956.6	3.0	2Back_block2	3	19566
1958.0	3.0	2Back_block2	3	19580
1959.3	3.0	2Back_block2	3	19593
1960.7	3.0	2Back_block2	3	19607
1962.1	3.0	2Back_block2	3	19621
1963.5	3.0	2Back_block2	3	19635
1964.8	3.0	2Back_block2	3	19648
1966.2	3.0	2Back_block2	3	19662
1967.6	3.0	2Back_block2	3	19676
1968.9	3.0	2Back_block2	3	19689
1970.3	3.0	2Back_block2	3	19703
1971.7	3.0	2Back_block2	3	19717
1973.0	3.0	2Back_block2	3	19730
1974.4	3.0	2Back_block2	3	19744
1975.8	3.0	2Back_block2	3	19758
1977.1	3.0	2Back_block2	3	19771
1978.5	3.0	2Back_block2	3	19785
1979.9	3.0	2Back_block2	3	19799
1981.3	3.0	2Back_block2	3	19813
1982.6	3.0	2Back_block2	3	19826
1984.0	3.0	2Back_block2	3	19840
1985.4	3.0	2Back_block2	3	19854
1986.8	3.0	2Back_block2	3	19868
1988.1	3.0	2Back_block2	3	19881
1989.5	3.0	2Back_block2	3	19895
1990.9	3.0	2Back_block2	3	19909
1992.3	3.0	2Back_block2	3	19923
1993.6	3.0	2Back_block2	3	19936
1995.0	3.0	2Back_block2	3	19950
1996.4	3.0	2Back_block2	3	19964
1997.7	3.0	2Back_block2	3	19977
1999.1	3.0	2Back_block2	3	19991
2000.5	3.0	2Back_block2	3	20005
2001.8	3.0	2Back_block2	3	20018
2003.2	3.0	2Back_block2	3	20032
2004.6	3.0	2Back_block2	3	20046
2005.9	3.0	2Back_block2	3	20059
2007.3	3.0	2Back_block2	3	20073
